200 32344
135 39 2
75 115 2
193 51 3
159 34 1
42 131 3
23 192 3
196 6 3
10 160 2
146 8 3
105 48 1
146 148 2
74 129 3
161 80 2
46 134 2
43 40 3
103 107 1
19 153 3
166 17 3
191 156 2
127 23 2
132 193 3
80 36 2
176 188 2
84 195 3
67 32 1
101 21 2
162 56 3
164 166 2
108 102 3
189 73 3
148 26 1
9 198 2
173 80 3
154 170 1
26 11 2
124 195 3
42 132 1
40 143 2
147 78 3
22 111 2
185 38 2
96 173 3
37 76 3
15 86 3
100 170 3
140 30 3
63 59 2
156 91 3
91 150 1
194 34 2
138 92 3
149 192 2
136 176 2
124 57 3
170 110 1
147 8 2
107 106 3
65 108 1
31 66 2
81 65 3
61 135 1
115 25 2
163 78 3
141 80 1
9 107 3
42 164 3
132 112 1
49 156 2
136 59 3
184 60 1
53 107 3
69 180 3
161 143 2
74 43 2
27 94 3
186 19 3
105 149 2
129 83 3
27 46 2
77 132 3
29 68 3
52 27 3
116 119 2
75 160 3
169 70 3
104 38 2
104 176 3
101 176 1
71 128 2
58 182 3
90 185 2
91 27 2
146 9 3
108 49 2
134 173 2
36 147 3
144 171 1
102 142 2
193 183 3
100 4 1
44 3 2
112 32 3
67 12 1
109 148 2
135 152 3
72 61 2
2 185 2
40 85 3
52 85 1
122 3 2
163 37 3
66 124 1
5 60 3
5 133 3
118 156 2
164 88 2
196 43 3
187 15 2
122 86 2
56 87 3
130 154 1
176 103 2
76 130 3
84 154 1
36 94 3
103 18 3
31 150 3
112 35 2
111 66 3
123 157 2
117 107 2
35 12 3
190 139 3
177 99 3
2 20 3
11 151 1
56 6 2
120 16 3
169 86 1
8 74 3
87 196 3
153 26 2
60 176 2
195 66 3
37 196 3
98 143 2
110 128 3
9 190 2
37 173 2
137 176 3
23 171 1
119 63 2
195 191 3
65 185 1
104 89 2
6 124 3
117 57 1
172 121 2
162 172 3
77 161 1
131 75 2
157 83 3
69 24 2
182 2 2
115 134 3
76 65 1
61 14 2
173 194 3
137 155 1
80 192 2
78 132 3
37 153 1
30 125 2
85 63 3
110 11 1
190 179 2
12 59 3
105 71 3
167 36 2
3 80 3
59 41 1
111 186 3
166 68 3
183 171 3
118 192 2
21 11 3
109 45 1
60 100 3
131 100 3
61 63 1
56 168 2
175 186 3
171 140 1
145 44 3
11 35 3
167 150 1
191 79 2
129 122 3
191 113 1
32 146 2
136 29 3
65 42 1
40 22 3
133 200 3
184 104 2
147 114 3
194 25 3
106 161 1
17 150 3
89 183 3
38 22 2
195 99 2
180 95 3
122 188 1
45 73 2
54 133 3
186 142 3
15 36 2
99 109 3
38 160 2
120 83 2
11 10 3
79 148 2
162 37 2
155 31 3
71 36 1
184 11 3
77 80 3
111 69 1
130 54 2
31 157 3
127 57 2
39 47 3
132 64 3
57 167 1
36 190 3
42 90 3
27 51 2
114 8 2
31 184 3
159 129 3
176 93 2
82 133 3
163 84 2
173 180 2
2 69 3
125 67 2
37 184 2
173 106 3
173 141 3
103 156 2
127 75 3
40 84 3
99 12 2
1 70 3
114 89 2
49 114 2
170 30 3
163 147 3
182 82 3
142 57 3
61 70 1
76 55 3
82 158 3
16 127 2
73 20 2
42 41 3
20 193 1
158 176 2
194 28 3
187 8 1
181 57 2
56 181 3
50 195 1
134 51 2
177 36 3
123 80 1
50 3 2
77 83 3
11 17 3
145 14 2
139 74 3
94 110 2
23 46 2
179 63 3
33 94 1
22 6 3
114 38 3
2 10 3
196 62 3
166 113 3
168 61 1
7 62 3
72 145 3
170 104 3
3 154 2
185 110 3
194 49 1
116 51 2
47 50 3
118 119 1
63 176 3
98 165 3
43 6 2
50 28 2
175 94 3
32 86 2
117 133 2
124 43 3
166 79 1
173 108 2
185 144 3
97 177 1
35 181 2
109 55 3
190 144 3
198 43 2
130 115 3
125 64 3
1 39 2
7 91 3
177 78 3
120 7 2
17 23 3
88 178 3
2 68 2
12 29 3
196 153 1
88 22 2
173 148 3
106 195 1
22 9 3
143 167 3
59 98 2
136 196 2
117 83 3
2 137 1
57 54 2
126 170 3
15 69 1
26 193 3
33 177 3
172 132 3
48 175 2
57 25 3
12 74 2
192 158 3
99 31 3
124 91 3
78 131 3
86 188 3
78 62 1
31 97 2
42 189 3
63 66 1
55 158 2
14 168 3
198 24 1
56 18 3
26 185 3
115 33 2
199 3 3
87 67 3
55 178 3
23 98 2
35 157 3
7 101 1
56 89 2
180 41 3
103 7 3
2 151 2
20 88 3
89 85 1
68 34 2
180 183 3
80 17 2
61 123 2
165 58 3
53 45 1
133 171 2
169 68 3
49 167 1
181 120 2
74 146 3
88 76 2
31 135 3
48 138 3
102 123 2
54 82 2
29 65 3
154 36 1
34 101 3
108 82 3
95 90 3
95 86 2
21 70 3
178 114 1
147 165 2
42 129 3
76 182 1
41 120 2
7 29 3
133 7 1
60 77 2
97 75 3
79 16 1
156 169 2
3 94 3
97 52 2
4 128 3
171 80 3
179 46 1
132 194 3
163 129 3
103 49 1
183 139 3
190 164 3
82 146 2
47 137 2
87 104 3
82 102 1
94 108 3
16 106 3
61 141 3
182 62 2
184 171 3
138 118 2
180 98 2
166 155 3
18 59 2
33 49 2
166 90 3
155 11 3
132 95 3
80 68 3
183 25 2
40 66 3
68 99 3
3 196 1
129 137 2
83 69 3
135 93 3
147 7 2
120 49 3
185 106 1
115 173 2
38 64 3
37 112 1
108 135 2
4 94 3
46 97 3
24 105 2
20 26 3
76 177 2
93 108 3
137 193 3
22 103 1
120 126 2
80 75 3
53 91 3
116 69 2
176 135 3
65 51 1
25 126 2
6 113 3
52 8 2
12 171 3
45 31 3
118 107 1
105 197 3
181 70 3
19 88 1
59 101 2
80 73 3
56 92 1
180 176 3
28 124 3
19 57 1
154 190 2
105 164 3
157 193 3
134 61 3
134 152 3
158 137 3
186 149 3
155 176 3
75 44 2
84 139 2
162 64 3
109 40 2
23 13 3
148 169 3
57 144 3
194 116 2
165 144 3
155 166 3
175 172 3
76 184 3
43 150 3
125 97 2
85 139 3
84 5 1
127 31 3
28 59 3
33 187 2
23 175 2
158 65 3
32 52 1
175 65 3
44 88 3
19 116 1
142 140 2
100 68 3
136 77 2
194 90 3
91 127 3
141 172 1
111 116 2
110 16 3
153 189 1
92 51 3
189 180 3
194 110 3
132 161 2
105 165 3
16 92 2
13 85 2
19 70 3
127 196 3
31 196 3
74 66 3
9 23 1
18 49 2
64 89 3
92 118 2
35 109 2
91 179 3
55 141 1
34 40 2
106 28 3
6 195 2
37 150 2
14 180 3
126 177 3
171 168 2
176 54 3
85 75 3
7 43 2
66 79 3
40 175 1
53 89 2
96 37 3
171 32 1
29 67 2
24 33 3
198 20 1
130 41 2
132 169 3
119 166 1
95 197 2
172 148 3
174 27 2
116 76 2
112 107 3
166 104 1
32 116 3
31 111 3
55 33 3
77 106 2
121 161 3
170 128 1
13 49 3
24 115 3
9 8 2
55 101 2
161 192 3
66 131 2
26 6 3
111 170 3
37 126 3
81 2 2
122 169 3
160 46 1
10 51 2
164 168 3
96 93 3
174 41 2
79 110 3
106 85 1
52 31 3
179 23 3
83 190 2
11 170 2
104 95 3
13 32 3
12 73 3
90 160 3
109 75 3
29 176 2
134 38 3
143 74 3
152 159 3
81 112 3
197 120 2
88 77 2
119 48 3
90 195 2
33 166 2
83 73 3
33 89 1
14 153 2
21 42 3
15 72 1
142 19 3
20 104 3
58 147 2
89 161 3
92 37 3
160 154 2
102 128 2
88 102 3
15 17 1
96 137 3
77 180 3
70 136 1
119 10 3
33 68 3
84 81 1
167 132 2
112 3 3
89 99 3
121 24 2
81 23 3
66 9 2
161 172 2
92 82 3
122 179 1
90 174 2
97 119 3
8 133 1
81 69 2
9 122 3
67 98 1
59 22 2
170 69 3
63 120 3
75 197 2
122 141 3
56 193 2
118 144 2
100 65 3
29 24 1
114 103 2
74 167 3
14 10 3
3 10 3
88 72 3
133 76 1
140 37 3
190 118 3
67 31 1
120 156 2
69 196 3
152 83 1
140 5 2
100 194 3
93 133 1
153 79 3
76 106 3
41 192 1
109 5 2
124 151 3
83 104 2
185 53 2
10 179 3
81 179 1
65 181 3
63 60 3
93 8 1
139 87 3
146 114 3
41 200 1
156 106 2
165 73 3
85 83 1
138 29 2
19 35 3
124 41 3
170 168 2
149 7 3
146 181 1
48 55 3
21 187 3
70 89 2
17 4 3
119 88 3
92 95 2
142 116 2
105 120 3
29 17 1
119 79 2
175 182 3
61 48 1
163 180 3
164 176 3
105 177 1
94 197 3
88 148 3
194 63 2
39 90 3
107 200 3
195 192 3
192 87 3
26 73 3
30 161 1
42 80 3
176 164 3
112 17 1
79 51 3
127 4 3
173 22 1
14 65 2
166 15 3
123 153 1
17 86 2
129 98 3
15 11 1
37 115 2
164 126 3
65 94 1
58 131 2
196 12 3
46 190 2
43 94 2
41 141 3
152 194 2
43 69 3
101 52 3
152 40 1
168 19 2
14 70 3
166 102 2
199 71 3
134 189 3
30 44 1
198 103 2
186 12 3
34 3 1
61 105 2
87 59 3
178 153 1
57 179 3
37 57 3
122 59 2
161 46 2
161 173 3
32 119 1
16 148 2
97 77 3
125 135 2
161 54 3
10 52 3
87 198 2
51 167 2
134 17 3
115 196 3
66 106 2
194 145 3
58 142 3
160 48 3
58 98 3
147 152 3
140 23 2
142 120 3
21 163 1
189 112 3
69 72 3
199 109 2
4 118 2
94 114 3
14 110 2
35 57 2
25 15 3
58 119 1
171 112 2
33 7 3
5 113 2
195 59 3
3 59 3
36 198 2
41 72 2
62 95 3
31 32 1
78 114 2
16 35 3
144 83 1
147 19 2
199 138 3
66 117 1
65 8 2
86 33 3
161 20 2
74 104 2
75 195 3
155 17 3
79 67 2
180 76 3
55 123 2
93 74 2
22 193 3
163 51 2
76 143 2
104 128 3
121 136 1
31 39 2
50 7 3
154 39 1
156 55 2
142 59 3
183 101 1
39 177 2
65 141 3
103 161 1
197 14 2
199 128 3
31 69 2
171 62 2
128 21 3
2 43 1
173 15 2
82 46 3
55 71 2
20 64 2
36 176 3
80 40 2
76 199 2
14 149 3
158 32 1
56 4 3
114 60 3
80 8 2
54 77 2
134 191 3
107 149 2
49 158 3
19 142 3
149 133 1
87 51 2
39 118 3
92 157 1
45 79 2
23 96 3
61 49 2
28 52 3
120 69 3
35 115 1
74 37 3
135 194 3
35 190 1
1 186 2
109 119 3
50 172 3
2 142 2
65 155 3
71 40 3
57 87 3
180 36 3
193 184 1
157 115 2
55 84 3
23 65 1
4 200 2
108 129 3
116 136 2
40 193 3
55 20 3
138 180 1
26 120 3
38 151 3
196 22 1
40 147 2
35 117 3
150 4 3
51 71 2
22 72 3
28 185 1
124 81 2
125 186 3
198 148 3
88 125 2
174 52 3
103 75 1
93 20 2
134 4 3
51 82 3
158 198 2
86 44 3
168 53 3
87 154 2
40 144 3
143 17 1
34 55 2
180 178 3
177 165 1
195 39 2
108 80 3
46 26 3
154 37 2
31 16 3
14 28 2
139 99 2
35 36 3
21 144 2
20 11 2
169 158 3
17 144 1
125 192 3
70 11 3
171 49 1
8 175 2
36 63 3
2 42 3
52 89 2
7 191 3
52 104 1
197 192 2
18 3 3
63 61 1
153 108 2
9 36 3
2 93 1
162 132 2
56 83 3
50 108 2
154 10 3
95 25 3
196 81 1
119 71 3
152 164 3
180 185 3
80 101 2
93 190 3
159 122 1
62 199 2
17 183 3
8 183 1
177 90 2
29 169 3
93 136 1
153 183 2
146 68 3
131 149 1
92 67 2
127 189 3
56 189 1
1 26 2
151 80 3
193 110 3
112 25 2
95 115 3
61 93 3
132 62 2
73 59 3
55 82 2
105 108 2
47 95 3
82 38 3
166 121 2
38 130 3
68 57 1
41 5 2
34 124 3
87 55 2
199 160 3
29 174 3
37 33 1
139 120 3
187 93 3
119 57 1
61 169 2
170 24 3
192 36 1
19 156 2
96 123 3
83 12 2
127 134 2
185 17 3
166 174 2
114 145 3
111 144 3
53 108 1
140 48 2
44 70 3
181 165 2
182 101 2
137 52 3
65 154 1
84 10 2
171 108 3
41 168 2
40 157 2
109 188 3
88 133 3
12 58 2
58 101 3
54 4 1
101 27 2
96 17 3
156 155 2
114 136 2
56 133 3
129 69 2
127 193 3
105 2 3
80 167 1
18 19 2
50 119 3
56 124 1
53 98 2
127 139 3
116 189 2
76 153 2
118 85 3
179 145 3
169 28 2
56 137 3
196 60 1
145 49 2
145 45 3
89 122 1
76 137 3
67 69 3
183 12 1
148 168 2
82 5 3
142 139 1
182 57 2
166 147 3
16 147 1
34 151 2
158 49 3
25 179 3
88 97 2
126 101 3
181 90 2
38 154 3
187 139 3
194 104 1
26 64 2
74 174 3
46 58 2
31 115 2
157 95 3
139 71 1
42 69 2
136 3 3
153 78 1
125 56 2
102 69 3
184 114 3
138 53 2
67 16 3
3 157 3
61 67 2
125 50 3
154 149 2
104 30 3
146 116 3
176 172 1
117 94 2
164 7 3
124 112 2
82 192 2
36 166 3
85 161 1
193 4 2
123 187 3
167 168 1
169 99 3
173 183 3
176 137 3
44 191 2
89 137 3
45 189 1
24 72 2
69 73 3
171 76 1
49 172 3
123 179 3
127 39 2
77 60 2
63 22 3
41 81 3
141 18 2
165 124 3
96 116 3
193 162 2
67 158 3
10 78 1
44 57 2
146 179 3
57 70 2
163 20 2
48 199 3
113 55 1
195 118 2
19 152 3
79 108 1
34 59 2
18 26 3
100 198 3
193 166 2
195 26 3
67 57 3
91 111 2
37 61 3
75 149 2
137 41 2
23 97 3
20 95 1
169 32 2
11 155 3
45 184 1
86 123 2
30 38 3
72 29 1
91 28 2
112 64 3
71 112 2
14 170 2
140 47 3
23 80 2
107 67 2
161 150 3
140 144 1
102 78 2
89 171 3
102 68 1
128 75 2
12 168 3
89 95 3
6 13 3
88 82 3
55 72 1
139 29 2
21 182 3
50 185 2
31 113 2
72 133 3
59 26 1
156 136 2
117 69 3
24 112 2
40 166 2
117 96 3
47 127 1
168 116 2
54 128 3
136 200 1
171 143 2
52 152 3
74 15 1
59 69 2
143 136 3
47 20 1
198 78 2
108 12 3
60 33 2
19 164 3
89 146 3
42 77 1
114 6 2
56 196 3
132 4 1
71 38 3
154 15 3
101 178 1
80 177 3
137 104 3
199 80 1
18 200 2
139 183 3
171 133 2
101 51 2
99 26 3
118 166 2
71 186 2
195 29 3
11 95 1
84 130 2
105 18 3
33 71 3
199 2 2
47 151 3
157 119 3
58 122 2
13 9 3
120 124 2
143 172 2
149 124 3
45 179 2
134 174 3
108 69 3
79 128 1
38 21 3
148 185 3
160 39 3
10 9 2
144 25 3
70 30 2
190 135 3
123 18 3
16 29 1
110 142 2
141 61 3
55 116 3
75 65 2
189 103 3
86 70 1
110 47 2
16 196 3
137 7 2
17 156 2
23 63 3
78 183 1
29 57 2
155 29 3
87 61 1
90 23 3
180 99 3
131 3 2
90 53 2
186 15 3
148 76 3
106 3 2
64 74 3
54 191 1
95 66 2
144 167 3
190 102 3
61 9 2
197 188 3
97 120 1
164 191 3
191 133 3
92 45 1
105 187 3
62 145 3
18 60 3
118 153 2
66 41 3
107 176 2
22 39 2
198 76 3
110 101 3
137 139 2
118 142 3
111 75 2
74 199 3
77 59 3
156 151 1
18 198 3
21 167 3
83 100 1
6 90 3
73 92 3
189 159 2
78 188 2
43 93 3
69 75 2
141 192 2
198 115 3
141 140 3
183 79 2
73 97 3
159 144 3
148 60 3
67 75 3
28 196 3
96 16 2
89 47 3
34 148 3
38 58 2
71 16 3
62 99 3
90 122 2
116 101 3
59 64 3
190 112 2
29 157 3
66 94 2
78 138 3
42 98 3
189 25 2
125 7 2
98 154 3
151 16 2
184 133 2
149 67 3
34 98 1
47 149 2
28 75 3
192 53 1
118 172 2
121 189 3
87 16 2
28 166 3
195 128 3
116 63 3
59 32 3
77 35 3
185 54 3
170 159 2
100 62 3
141 88 1
66 18 2
18 42 3
122 65 3
91 182 2
192 143 3
146 197 1
188 76 2
150 69 3
98 28 1
176 140 3
46 168 3
90 31 3
173 66 2
155 116 3
111 67 1
48 3 2
140 24 3
152 180 1
57 20 2
147 25 3
60 73 3
89 154 2
121 143 3
47 150 1
165 139 2
125 132 3
8 163 2
196 35 2
180 142 3
117 144 1
106 17 2
76 144 3
67 134 1
133 164 2
17 69 3
29 121 2
150 23 2
137 61 3
155 10 1
119 12 3
10 118 3
60 93 1
35 107 3
173 98 3
29 196 1
8 9 2
191 96 3
78 103 2
46 92 2
28 21 3
121 165 1
93 55 3
48 103 3
65 189 2
80 49 2
173 92 3
24 49 3
26 62 2
45 140 3
166 130 2
133 196 2
71 111 3
23 150 2
147 151 2
191 90 3
151 98 2
172 98 2
42 8 3
22 11 1
68 28 3
125 53 3
34 51 3
176 84 2
196 127 3
184 14 2
13 152 2
63 186 3
20 117 3
61 90 3
48 67 3
21 164 2
33 167 3
21 184 3
17 89 3
122 77 2
149 199 3
127 191 2
170 165 2
170 68 3
34 185 3
92 24 2
160 147 3
170 111 3
159 95 3
11 86 3
127 166 3
14 16 2
193 196 3
178 84 2
72 139 2
128 10 3
107 147 1
20 148 2
80 5 3
2 13 1
25 40 2
133 160 3
1 191 1
79 163 3
167 99 3
162 106 1
49 120 3
197 175 3
3 118 2
72 116 2
75 36 3
81 120 2
156 163 2
63 39 3
26 61 2
139 127 3
89 93 3
22 172 1
12 135 2
187 88 3
68 144 1
163 48 2
22 28 3
120 132 2
83 25 2
40 198 3
80 51 3
43 194 3
63 112 3
96 30 3
63 83 2
19 114 3
99 186 2
8 46 2
127 160 3
10 75 1
28 56 2
186 30 3
138 85 2
106 61 2
75 76 3
92 171 1
29 135 2
98 8 3
11 9 3
120 195 2
120 52 3
11 173 3
150 117 3
38 71 3
70 126 2
56 150 2
48 120 3
58 183 2
138 133 2
80 67 3
64 95 1
152 38 2
120 60 3
96 20 2
13 91 2
27 49 3
63 152 3
16 124 3
29 37 3
48 18 1
118 50 2
19 134 3
85 14 3
128 41 2
122 61 3
147 192 2
103 43 3
77 26 3
137 145 1
93 130 2
150 178 3
90 74 2
153 43 2
117 12 3
84 162 2
102 137 3
150 149 3
134 135 3
73 23 2
71 91 3
14 95 1
94 127 2
181 36 3
188 20 1
55 136 3
128 169 3
178 76 2
83 3 2
190 137 3
73 101 1
184 113 2
192 25 3
9 129 2
151 154 2
80 97 3
140 91 3
86 118 3
132 87 3
66 61 3
8 3 3
44 71 3
141 17 2
53 38 2
185 180 3
91 139 3
131 49 2
159 51 3
190 162 2
134 42 2
57 94 3
157 34 1
39 45 2
80 159 3
147 158 2
196 170 2
24 195 3
158 195 3
159 148 2
48 92 3
41 78 1
82 17 2
30 33 3
14 34 3
74 105 2
70 8 3
191 21 2
131 153 2
121 71 3
31 192 1
72 128 2
113 82 3
119 104 1
125 153 2
45 70 3
51 24 2
70 146 2
14 51 3
48 76 3
101 43 2
25 70 3
45 104 1
44 2 2
45 37 3
63 67 2
174 180 2
138 198 3
191 98 3
87 141 2
125 71 3
167 44 1
187 59 2
166 112 3
131 119 3
59 148 3
76 169 3
105 73 1
16 49 2
129 71 3
99 176 1
70 58 2
174 29 3
160 200 1
150 67 2
181 110 3
93 41 1
102 80 3
11 180 3
179 110 1
2 70 3
188 55 3
76 115 2
165 102 2
117 99 3
30 54 1
117 23 3
173 104 3
146 35 1
31 3 3
119 43 3
69 135 1
25 4 3
82 191 3
60 114 3
137 192 2
126 17 3
180 134 1
18 106 3
5 153 3
11 69 3
171 78 3
22 198 3
8 55 3
168 170 2
180 161 3
132 156 2
77 168 2
80 149 3
78 6 1
172 140 3
121 173 3
127 172 1
94 66 2
176 47 3
92 185 1
45 172 2
100 47 3
59 62 2
36 105 2
89 10 3
40 145 3
100 120 2
123 92 3
125 185 1
122 55 3
131 197 3
74 34 2
165 143 2
113 168 3
7 146 2
93 4 2
71 197 3
45 115 3
143 186 3
89 169 3
42 88 2
136 141 2
59 174 3
163 122 2
104 137 3
172 35 3
147 169 1
29 104 3
107 145 3
15 8 1
79 147 2
116 50 3
168 3 1
149 97 2
70 177 3
142 154 1
198 141 2
167 137 3
162 101 2
133 27 2
149 166 3
8 42 3
197 173 3
3 151 3
164 79 1
14 54 2
157 37 3
198 186 3
58 12 2
91 53 3
19 8 3
181 43 3
39 126 3
29 140 2
162 38 2
83 91 3
16 168 2
189 95 3
7 13 3
101 50 1
13 125 2
194 18 3
159 190 1
76 113 2
111 182 3
187 18 1
93 22 2
179 111 3
160 64 1
181 154 2
193 91 3
127 200 1
146 3 2
171 146 3
44 38 1
47 178 2
54 167 3
177 18 3
93 59 2
193 27 3
191 59 2
93 47 3
173 129 3
77 56 1
72 28 3
123 10 3
94 111 3
99 120 2
125 184 3
46 145 2
177 134 2
56 152 3
40 126 1
180 80 2
162 46 3
92 199 3
31 88 2
25 161 3
107 6 1
76 93 2
145 7 3
11 15 1
104 183 2
63 74 3
14 23 1
35 15 2
5 72 3
161 180 3
192 62 3
88 134 3
136 109 2
40 107 2
172 175 3
193 11 3
49 25 2
54 5 3
56 34 2
67 99 2
144 75 3
112 72 3
20 45 2
62 75 3
152 145 3
177 94 2
6 10 3
77 70 2
146 115 2
181 65 3
192 8 1
58 123 3
2 100 3
129 120 1
132 88 3
79 53 3
114 141 1
194 19 2
145 183 3
190 123 1
5 88 2
28 115 3
144 70 2
63 72 2
112 91 3
131 123 3
47 15 2
142 134 3
15 122 2
67 155 2
119 75 3
29 7 3
175 153 2
194 148 3
92 100 3
79 18 2
3 8 3
57 182 2
65 195 2
108 116 3
116 143 2
114 168 2
135 13 3
185 149 1
141 53 3
72 101 3
142 69 2
23 75 3
73 69 3
154 100 2
131 61 3
148 151 3
33 31 3
113 87 2
71 60 3
16 3 2
94 16 3
186 80 3
139 112 3
30 109 2
192 194 3
169 50 1
112 115 3
171 185 3
130 23 2
138 58 2
99 111 3
3 182 2
98 38 2
149 54 3
47 41 3
66 108 3
44 199 3
160 69 2
154 77 2
93 99 3
144 77 2
12 195 2
110 17 3
167 29 2
55 140 2
179 198 3
191 176 2
190 153 3
35 90 3
42 195 2
103 57 2
92 50 3
184 41 1
172 139 2
13 54 3
106 178 3
60 156 3
125 175 3
70 109 1
130 21 2
60 82 3
72 33 2
111 52 3
89 166 3
88 73 1
83 22 2
107 2 3
49 16 2
37 17 2
100 5 3
106 147 1
22 70 2
88 38 3
43 174 1
123 86 2
52 92 3
126 13 2
189 100 2
136 192 3
27 115 3
43 129 2
41 161 3
142 126 1
5 175 2
139 178 3
39 194 1
199 30 2
75 144 3
80 105 2
179 17 2
37 92 3
63 168 2
41 174 2
111 173 3
137 198 3
145 23 2
4 199 3
197 118 3
61 186 3
60 83 3
92 170 3
84 151 2
8 124 3
98 18 1
188 4 2
116 148 3
8 51 1
91 64 2
124 16 3
42 114 3
33 176 2
162 22 3
88 140 2
130 116 2
164 145 3
57 129 3
14 157 2
72 111 3
140 182 2
159 59 2
44 105 3
117 190 2
178 27 3
186 38 3
23 158 1
69 169 2
179 90 3
137 53 3
186 197 2
92 112 3
136 178 2
174 30 2
179 155 3
186 50 1
30 146 2
81 187 3
87 93 1
121 181 2
103 4 3
129 27 2
156 147 2
117 128 3
64 97 1
118 121 3
157 3 3
2 178 1
98 159 3
46 13 3
113 195 1
107 55 2
61 103 3
154 172 1
45 107 2
152 49 3
129 107 1
120 151 2
97 55 3
190 67 3
72 141 2
79 71 3
136 193 2
61 152 3
195 141 3
111 32 1
96 44 2
136 120 3
197 4 2
138 137 2
76 121 3
179 154 2
151 96 2
25 196 3
98 152 1
11 8 2
47 22 3
60 37 1
131 126 2
179 50 3
22 182 1
152 82 3
1 22 3
133 36 1
45 101 3
88 7 3
197 24 3
172 174 3
143 75 3
185 187 1
146 185 2
19 190 3
145 165 2
106 117 2
115 190 3
167 107 2
84 33 3
38 36 3
90 49 2
76 22 2
69 178 3
185 80 3
103 193 2
37 177 3
107 150 3
26 198 2
180 148 3
25 92 3
145 139 2
197 151 3
23 104 1
198 17 3
86 162 3
38 176 2
158 125 2
10 14 3
175 136 1
70 194 3
111 132 3
185 122 1
57 80 3
68 46 3
166 134 1
54 3 3
86 127 3
60 36 1
171 165 3
101 40 3
183 16 1
37 87 2
2 160 3
150 180 1
88 156 2
188 116 3
134 122 3
102 51 2
11 122 3
100 52 1
155 132 3
125 43 3
88 50 2
19 158 2
105 125 3
196 178 1
99 3 2
189 134 3
2 138 3
14 130 2
180 128 3
35 37 2
102 168 2
106 37 3
106 41 3
197 154 3
18 110 3
43 62 3
98 95 2
41 118 3
86 175 3
37 113 3
38 95 3
150 116 1
4 148 3
28 39 3
87 189 3
27 91 2
23 59 3
88 19 1
132 148 2
159 31 3
141 142 2
182 85 2
101 6 3
189 119 1
51 192 2
142 73 3
86 179 1
186 116 2
60 160 3
152 141 3
193 143 2
125 18 3
59 123 2
181 72 2
187 89 3
118 33 2
124 174 3
56 68 3
34 119 2
122 88 2
75 173 3
35 100 3
198 79 2
133 176 3
97 34 3
170 117 3
92 42 3
173 150 1
152 53 2
126 186 3
50 51 2
71 70 2
21 51 3
131 91 3
45 120 2
67 56 3
65 178 3
123 103 2
126 194 3
71 77 1
136 117 3
172 130 3
163 44 3
194 30 2
145 169 3
54 94 1
118 130 3
14 71 3
22 110 3
27 114 2
107 186 3
159 199 1
119 181 2
116 2 3
87 151 1
164 200 2
45 135 3
10 91 1
163 8 2
80 60 3
88 152 1
43 130 2
14 183 3
128 85 1
4 175 2
185 165 3
153 162 2
78 81 2
6 121 3
144 60 1
110 87 2
140 148 3
53 18 1
43 59 2
86 178 3
18 82 2
158 128 3
44 91 3
107 177 1
98 146 2
15 183 3
193 199 1
177 88 2
169 127 3
64 145 3
198 152 3
197 131 3
160 44 1
158 174 2
85 176 3
93 157 3
155 191 2
173 189 3
113 33 2
31 87 3
48 2 3
135 165 1
170 120 3
171 100 3
97 155 1
42 198 2
78 115 3
179 124 1
35 2 2
15 30 3
95 124 2
26 157 2
141 58 3
72 14 2
30 18 3
48 86 3
146 169 1
64 87 2
130 97 3
51 196 1
32 179 2
65 196 3
157 191 2
127 3 2
58 139 3
82 95 3
50 30 3
92 29 3
195 137 3
41 26 2
100 106 3
158 112 3
78 2 2
92 5 3
150 129 3
8 132 3
189 22 3
67 145 1
18 25 2
54 41 3
132 78 3
150 79 2
171 200 3
51 12 2
112 29 2
68 79 3
183 193 3
96 139 3
166 152 3
104 41 1
99 121 3
98 88 3
182 121 3
117 138 2
33 61 3
136 2 2
89 44 2
173 153 3
69 118 1
13 29 2
159 73 3
141 25 1
170 77 2
131 93 3
179 82 3
45 5 2
157 46 3
47 126 2
39 21 2
65 121 3
84 11 3
39 41 2
161 92 3
40 194 1
103 55 2
46 171 3
119 15 1
18 109 2
18 30 3
133 35 2
92 147 2
120 95 3
46 45 1
181 23 2
107 190 3
93 83 3
52 61 2
127 52 3
54 169 1
34 56 2
137 191 3
79 75 2
106 10 2
3 63 3
35 33 1
73 7 2
26 192 3
49 154 3
185 10 2
121 17 3
6 150 1
100 26 2
12 148 3
62 198 1
199 16 2
124 121 3
91 13 2
140 31 2
25 17 3
192 104 3
58 114 3
44 115 3
56 200 1
41 185 2
89 155 3
142 83 1
154 20 3
170 93 3
87 74 1
133 140 2
84 96 3
121 75 1
192 150 2
75 31 3
31 45 3
102 5 3
71 181 3
96 196 1
126 160 3
136 96 3
116 164 1
110 27 2
53 180 3
55 105 1
199 125 2
158 28 3
155 137 1
154 6 3
102 35 3
88 83 1
160 86 3
149 103 3
29 89 3
179 171 3
116 47 3
97 69 3
7 18 2
182 33 3
17 64 3
48 129 2
91 106 3
122 48 1
12 181 2
70 129 3
111 154 2
144 95 2
154 73 3
140 75 1
166 118 2
136 52 3
50 48 3
24 51 2
12 21 3
100 142 1
24 191 2
132 150 3
131 125 1
102 104 2
60 170 3
31 116 2
8 7 2
6 118 3
152 39 3
121 88 2
161 171 3
117 115 3
188 170 2
24 160 3
75 140 1
65 21 2
61 71 3
30 21 1
92 88 2
132 133 3
113 11 3
