500 214600
457 269 3
169 217 2
245 143 3
423 451 2
264 70 2
17 391 3
398 416 2
294 323 2
211 249 3
335 188 1
483 388 2
262 188 3
434 208 3
23 461 2
465 94 3
492 86 1
188 353 2
394 407 3
424 39 2
285 496 2
226 200 3
105 213 1
483 234 2
14 482 3
298 348 3
149 466 3
456 265 3
324 292 3
97 398 3
419 58 3
322 152 1
284 365 3
60 282 3
94 234 1
124 87 3
260 349 3
188 112 2
227 412 2
39 358 3
165 366 3
481 332 3
171 425 3
197 174 1
364 32 2
368 68 3
215 410 2
12 230 3
352 49 3
216 308 2
144 348 3
341 248 3
318 38 1
397 93 2
361 256 3
396 102 2
130 177 2
131 444 3
475 479 3
454 169 3
149 474 3
95 192 2
62 403 3
104 188 3
349 98 3
92 259 2
288 387 3
217 77 2
57 200 2
76 431 3
250 286 1
450 230 2
31 94 3
466 359 1
96 411 2
291 495 3
282 354 1
178 291 2
148 305 3
334 326 3
327 345 2
149 76 3
104 438 1
90 274 2
63 160 3
96 322 3
313 231 2
141 185 3
148 257 1
439 203 3
18 324 3
272 182 1
321 299 2
265 192 3
192 361 2
408 182 2
415 222 3
217 313 2
452 156 3
33 197 3
257 224 2
54 43 2
449 273 3
198 27 3
61 493 3
236 86 3
22 326 1
189 413 2
12 426 3
236 476 3
359 118 2
329 5 3
255 422 3
259 494 2
395 62 3
43 466 1
325 459 2
57 84 3
141 59 1
145 443 2
213 200 3
355 21 3
455 227 2
128 229 3
396 262 2
328 99 2
158 145 3
243 226 1
213 104 3
236 91 3
6 500 1
137 181 2
441 158 3
408 166 1
385 482 3
262 149 3
262 195 1
150 354 2
488 197 3
156 263 1
233 74 2
185 272 3
490 44 2
281 99 2
471 257 3
414 176 1
243 195 3
336 410 3
456 133 2
154 378 2
292 437 3
89 360 2
355 71 2
424 243 3
45 499 1
243 171 2
60 132 3
204 48 3
495 312 2
20 40 3
404 384 2
219 189 2
387 445 3
178 476 2
285 459 3
441 365 3
215 317 3
188 2 2
446 421 3
289 96 1
72 86 2
12 477 3
106 207 3
95 142 2
243 107 3
431 216 1
107 405 2
301 265 3
165 132 1
317 238 3
111 432 3
284 147 3
69 414 2
77 471 3
422 306 1
177 193 2
12 429 3
379 342 2
191 405 2
13 198 3
201 310 1
449 125 2
48 431 3
151 337 1
94 444 2
418 187 3
41 224 3
57 193 2
309 205 3
25 262 1
440 193 3
498 75 3
437 487 1
8 441 3
252 491 3
327 199 3
276 203 2
10 449 3
81 299 3
100 103 2
51 264 3
426 202 2
168 115 2
77 27 3
67 254 1
115 297 2
51 146 3
427 130 3
117 188 3
499 36 3
425 434 1
444 138 2
304 221 3
243 62 2
429 356 2
402 416 3
71 446 3
189 263 2
77 99 3
125 310 2
269 356 2
333 42 3
479 19 2
392 371 2
88 50 3
422 109 1
291 451 3
109 284 3
227 106 3
118 146 2
197 316 3
296 289 1
287 372 2
340 176 3
418 45 1
195 137 3
427 76 3
439 486 3
401 347 2
320 110 3
308 146 1
381 92 2
369 271 3
185 292 3
465 161 3
366 209 3
14 18 1
300 495 3
408 109 3
428 286 2
369 476 2
271 234 3
268 316 2
21 38 3
232 295 3
488 4 1
63 446 2
380 397 3
217 401 1
60 27 2
197 494 3
400 199 1
3 209 2
27 213 3
76 283 2
60 142 2
433 470 3
477 287 1
160 28 3
84 129 3
211 392 1
191 184 2
282 287 3
283 302 1
174 149 2
456 288 3
367 89 1
313 490 2
130 294 3
265 488 1
175 144 2
316 356 3
295 391 3
77 129 2
131 489 3
10 218 1
410 159 3
2 57 3
140 374 1
19 30 2
346 428 3
247 113 1
374 281 2
201 457 3
420 496 3
13 369 3
128 49 3
108 147 2
2 146 2
55 243 3
485 201 3
122 334 3
17 290 3
89 422 1
181 368 3
87 173 3
484 477 3
82 362 2
8 468 3
291 347 1
195 126 2
310 397 3
471 97 2
311 246 2
499 133 3
475 415 2
345 415 2
61 368 3
183 346 2
487 397 3
250 168 3
150 302 3
167 353 2
180 105 3
2 310 1
228 24 2
168 134 3
111 373 2
31 180 3
4 400 3
144 217 3
113 144 2
94 321 3
159 215 1
69 76 3
211 183 3
338 480 1
398 316 2
159 311 3
87 308 3
179 476 2
414 326 3
431 95 1
392 276 2
48 82 3
26 21 3
203 131 3
122 47 3
244 82 2
342 147 2
233 389 3
363 239 3
496 179 2
331 14 3
297 23 3
270 13 2
324 487 3
347 91 2
370 54 2
480 382 3
350 391 1
288 197 3
437 277 3
461 452 3
248 303 2
395 421 3
336 344 1
410 370 2
403 56 3
296 365 3
240 413 2
163 105 3
372 299 2
491 5 2
91 307 3
209 173 2
456 334 2
221 335 3
27 461 2
135 408 2
73 275 3
496 188 2
484 301 2
122 311 3
34 381 2
358 359 2
207 438 3
482 499 3
425 321 3
171 106 3
301 219 1
221 198 3
66 167 3
97 327 3
270 265 2
103 164 3
56 205 3
200 285 2
490 451 3
54 223 3
54 102 2
190 296 3
346 187 2
435 194 2
302 22 3
479 467 3
146 336 2
407 10 3
76 230 3
18 491 2
141 262 3
157 445 1
272 379 2
485 26 3
47 408 3
376 121 2
43 284 3
48 367 2
447 180 2
132 30 3
94 57 1
329 192 2
398 392 3
84 82 3
266 495 2
102 293 3
18 500 1
356 179 2
156 132 3
450 218 3
131 461 2
245 377 3
75 195 2
343 89 3
14 354 3
300 409 1
317 338 2
460 450 3
206 348 1
74 117 2
19 380 3
109 371 1
424 26 2
5 135 3
231 493 1
363 444 2
396 423 3
97 321 3
201 383 2
182 363 3
246 294 3
377 288 3
314 418 3
284 66 2
205 450 2
367 232 3
330 200 1
382 90 2
499 387 3
203 496 2
255 262 3
228 454 3
89 444 1
497 454 2
236 484 3
30 27 2
119 339 2
192 90 3
67 459 1
240 131 3
454 160 3
4 227 2
346 452 2
321 130 3
319 190 2
78 95 2
443 246 3
106 304 3
350 127 3
195 341 3
256 8 3
480 232 2
126 486 3
83 54 2
295 455 2
161 347 3
452 248 1
40 468 2
144 433 3
4 58 2
318 100 3
196 25 3
423 432 1
499 412 2
116 141 3
237 394 1
46 384 2
435 278 3
463 206 1
108 15 2
324 343 3
388 174 2
118 358 2
201 50 3
465 39 1
51 262 2
446 454 3
246 12 2
410 463 2
375 41 3
288 126 3
83 251 3
65 6 3
477 405 3
119 212 3
280 495 3
337 383 3
447 121 2
450 435 3
279 201 1
431 313 2
368 112 3
438 339 3
32 387 2
247 61 3
37 93 2
332 244 2
6 458 3
104 424 2
61 19 2
362 42 3
85 101 1
48 14 2
104 272 3
250 332 2
248 453 2
432 400 3
290 409 3
418 299 2
240 91 3
377 332 2
271 305 2
367 181 3
430 478 1
16 300 2
327 92 3
333 30 1
176 185 3
205 234 3
467 272 2
50 29 3
5 94 3
463 120 1
162 271 2
190 25 3
182 173 3
20 83 2
374 168 3
45 362 1
282 293 2
468 109 3
421 364 3
284 105 2
233 78 3
377 252 1
367 168 2
160 365 3
1 351 1
352 13 3
476 371 3
428 77 1
439 460 2
116 331 3
382 289 2
177 259 2
139 263 3
276 16 2
472 307 2
434 404 3
262 23 2
30 443 3
474 323 3
404 13 2
436 274 2
273 167 3
195 34 2
197 252 2
484 483 3
477 143 1
59 120 3
280 226 3
467 335 3
117 115 2
499 17 3
115 182 2
113 287 2
491 92 3
381 241 2
395 170 3
488 42 3
120 326 3
287 214 3
295 48 3
325 191 1
187 268 3
36 442 3
393 127 1
115 16 2
127 27 3
120 160 3
155 489 3
115 66 3
266 114 2
125 40 3
106 477 3
357 271 2
177 184 3
312 378 3
321 341 2
203 406 2
45 321 3
272 286 2
113 375 2
303 356 3
275 433 3
363 316 3
375 391 3
269 306 1
317 85 3
195 172 3
302 393 3
277 25 2
126 13 3
85 393 1
63 223 2
101 283 3
326 27 2
486 220 3
339 436 3
433 308 3
424 74 2
230 120 3
125 207 3
439 95 2
480 224 3
478 184 3
189 361 2
94 117 3
404 432 1
220 440 3
175 86 3
277 203 2
113 260 2
69 310 3
433 220 1
356 386 2
278 288 3
102 409 1
389 122 3
41 166 3
458 10 2
300 445 3
93 56 3
463 110 3
382 93 2
40 152 3
435 401 1
2 384 2
270 21 3
417 399 3
301 29 2
223 370 3
281 226 3
374 94 2
436 146 3
301 160 1
114 485 2
53 453 3
98 255 2
374 288 3
163 375 3
109 336 2
322 242 2
296 256 3
284 199 3
42 418 3
266 326 3
357 100 2
276 392 2
146 110 3
485 175 1
205 61 3
70 180 3
329 127 3
480 135 3
233 120 3
160 405 3
139 485 2
455 290 3
319 470 1
27 246 2
157 162 3
240 180 1
189 17 2
274 104 3
314 237 1
248 265 2
292 110 3
81 184 1
184 183 2
236 358 3
30 377 2
301 303 2
189 66 3
413 46 1
81 32 2
157 112 3
32 446 2
322 263 2
373 480 3
413 282 1
48 377 2
371 242 3
214 27 1
375 469 2
364 428 3
414 252 3
351 332 2
282 344 3
279 269 1
483 90 2
179 60 3
268 420 1
350 198 2
388 314 3
148 481 2
227 486 2
286 69 3
476 7 2
145 310 2
61 325 3
64 378 1
151 475 2
22 31 3
296 34 2
20 430 2
212 117 3
194 60 3
283 185 2
369 383 3
360 121 1
337 86 3
466 383 3
188 352 2
457 152 3
425 397 3
38 127 1
62 118 3
301 118 3
374 133 3
25 62 3
124 147 3
390 236 2
249 396 2
12 412 3
38 245 2
105 119 2
316 90 3
476 286 2
458 290 3
58 448 3
213 153 1
73 346 2
205 45 3
158 112 1
4 276 2
341 347 3
492 309 3
261 477 3
463 447 3
102 330 1
301 178 2
420 49 3
403 371 1
111 400 2
471 244 3
208 383 2
181 471 3
344 266 3
78 375 2
258 43 2
320 337 3
210 101 2
337 206 2
122 84 3
339 79 1
259 491 2
422 385 3
354 437 2
282 485 3
465 147 3
222 244 2
55 44 2
452 350 3
247 454 1
428 105 2
323 223 3
171 482 1
27 14 3
131 288 3
76 453 1
430 212 2
264 396 3
388 412 1
23 24 2
114 16 3
132 136 3
5 421 2
271 308 3
78 315 2
361 147 2
488 446 3
333 390 1
237 147 3
76 309 3
340 254 1
12 39 2
380 74 3
281 354 3
193 369 3
464 202 3
424 149 1
276 122 2
222 345 3
361 80 1
254 111 3
158 325 3
266 424 2
496 106 2
246 494 3
150 249 3
39 101 3
481 11 3
132 289 1
479 486 2
239 67 3
98 29 2
371 116 2
358 203 3
401 422 2
415 84 2
487 108 3
365 16 1
137 440 2
34 461 3
449 285 1
233 349 2
285 445 3
207 30 3
392 168 2
105 65 3
363 395 3
110 389 3
294 96 3
31 462 3
295 421 2
220 459 3
240 57 2
276 124 2
229 52 3
344 171 2
428 434 2
233 170 3
35 212 1
319 140 2
457 402 3
93 53 2
74 457 2
77 381 3
250 123 1
437 258 2
12 421 3
77 236 3
213 287 2
480 374 3
338 247 2
394 206 2
330 197 3
208 74 2
39 267 2
474 272 3
346 176 2
233 224 2
242 231 3
36 106 3
198 308 2
465 143 3
99 77 3
198 391 2
440 326 3
389 45 1
5 358 2
456 443 3
253 419 1
83 162 2
228 180 3
358 173 3
185 116 2
7 364 3
58 459 1
344 262 3
456 32 3
289 356 1
226 202 2
279 212 3
445 176 3
480 165 2
410 52 3
184 323 1
123 255 2
85 377 3
59 485 1
488 320 2
457 418 3
23 101 3
392 310 3
207 390 3
419 81 1
128 172 2
203 389 3
209 309 3
118 470 2
245 443 3
209 429 1
197 275 3
423 472 3
388 489 2
26 270 2
262 32 3
140 39 1
253 181 2
477 415 3
91 199 2
361 240 2
135 236 3
263 491 1
77 377 2
20 465 3
441 458 3
143 132 2
147 289 3
299 18 3
310 118 3
238 14 3
282 310 2
25 52 2
103 67 3
66 114 2
95 247 2
388 113 3
3 141 3
111 396 2
493 389 3
149 40 1
117 229 2
484 263 3
371 50 3
388 172 3
226 297 3
414 188 1
375 394 2
419 492 3
385 145 3
462 269 2
490 43 3
478 59 1
373 76 3
415 58 3
220 475 2
334 387 2
378 237 3
446 475 2
136 120 2
242 133 3
407 157 3
275 262 3
208 445 3
104 404 2
443 308 2
89 248 3
254 395 1
346 118 2
493 443 3
484 319 2
414 69 2
455 388 3
462 18 1
268 299 2
484 43 3
228 159 1
176 459 3
455 48 3
254 71 2
116 87 2
121 428 3
434 60 3
157 423 2
381 408 3
456 484 2
397 424 2
115 154 3
8 252 2
457 161 2
216 317 3
168 478 2
458 484 2
492 130 3
98 372 1
141 236 2
24 140 3
421 258 3
285 181 2
291 152 3
88 89 3
487 114 2
158 140 3
121 130 1
64 489 2
34 396 3
191 152 1
411 153 2
20 24 3
430 348 1
499 436 2
291 473 3
282 365 3
251 190 3
236 306 3
282 247 2
95 299 2
494 85 3
147 23 1
372 55 2
498 343 3
102 439 2
384 243 2
45 83 3
101 398 1
12 396 2
39 305 3
313 233 1
39 443 2
115 468 3
407 343 1
486 274 3
66 142 3
173 313 1
112 341 2
30 315 3
464 9 3
371 262 3
357 65 3
380 284 1
265 168 3
491 278 3
151 248 1
264 274 2
242 232 3
41 290 1
95 344 3
431 115 3
169 456 1
228 204 2
288 276 3
296 51 2
86 108 2
99 114 3
350 9 3
80 335 2
395 264 3
78 71 1
373 237 2
151 41 3
272 315 3
348 228 2
466 449 3
61 151 2
81 442 2
254 154 3
54 59 1
387 167 3
107 74 3
439 87 3
207 35 2
162 456 3
251 338 3
412 305 3
130 37 3
23 479 1
478 219 3
178 312 3
284 278 2
474 146 3
146 160 3
422 171 1
151 5 2
165 37 3
6 161 2
145 19 2
15 472 3
465 31 1
88 243 2
175 60 3
229 398 1
35 285 2
11 284 3
367 79 1
357 473 3
252 449 3
228 321 3
25 86 3
9 237 3
491 291 1
198 201 3
251 452 3
393 265 2
368 2 2
295 26 3
286 481 1
395 252 2
409 343 3
465 184 2
111 192 3
43 8 3
345 98 2
359 131 2
32 356 3
84 252 2
223 451 2
332 143 3
33 322 1
25 335 2
14 46 3
374 5 2
357 500 2
11 84 3
474 321 3
211 196 2
298 364 3
479 367 2
430 15 3
47 72 3
7 106 2
138 388 2
310 393 3
444 497 1
122 166 3
21 328 3
415 24 1
91 243 2
60 184 3
161 471 3
499 82 3
294 104 3
78 87 1
345 149 3
265 143 3
150 341 2
6 150 3
104 20 3
199 102 1
313 181 2
163 260 3
479 189 1
221 110 2
80 317 3
405 66 2
351 64 2
281 465 3
13 43 3
99 32 2
326 332 3
300 88 1
368 271 2
360 336 3
255 146 3
235 62 3
74 338 3
2 360 1
386 230 2
260 2 3
385 170 1
285 376 2
438 84 3
173 432 1
411 347 2
360 72 3
313 475 1
332 172 2
5 168 3
277 230 1
146 403 3
102 324 3
107 49 1
156 168 2
456 47 3
320 115 3
27 157 3
277 351 3
436 425 1
371 251 2
426 28 3
396 212 1
498 499 2
71 318 3
253 85 3
407 23 2
112 194 3
432 303 3
58 273 2
47 242 3
400 27 1
260 462 2
294 52 3
216 22 2
337 306 3
18 323 3
293 196 2
190 219 2
9 180 3
208 192 1
325 300 2
175 279 3
265 245 2
444 16 3
482 116 3
291 8 2
287 457 3
60 458 3
440 56 3
168 142 3
333 60 3
356 408 2
294 254 2
260 155 3
282 292 2
131 466 3
200 116 3
262 241 3
13 124 2
185 162 3
465 201 2
321 304 2
332 453 3
423 217 3
470 225 3
413 93 3
137 210 3
436 193 3
75 273 3
78 39 3
206 295 3
17 393 3
343 241 2
166 77 2
25 176 3
37 61 1
151 160 3
31 419 3
203 452 2
121 437 2
27 383 3
385 246 1
280 188 2
163 55 3
172 329 1
455 177 2
498 95 3
308 378 1
223 172 2
49 275 3
18 499 1
144 113 2
161 263 3
23 409 1
453 318 3
444 144 3
181 341 2
131 432 2
241 191 3
99 213 2
259 424 2
23 323 3
375 100 2
252 456 2
157 185 3
95 205 1
73 494 2
197 157 3
341 453 1
36 158 3
320 280 3
118 375 3
348 40 2
218 404 3
68 454 2
165 51 3
140 40 3
324 327 1
92 402 2
7 310 3
239 94 3
395 134 2
22 78 3
53 338 3
302 11 2
413 291 3
362 27 1
380 377 2
177 332 3
188 454 1
182 254 3
88 33 3
216 366 2
287 266 3
254 348 3
71 327 2
148 405 2
317 252 3
348 99 3
18 269 2
184 86 3
46 173 1
104 48 2
447 90 3
496 461 2
389 420 2
239 479 3
59 19 1
128 34 3
193 101 3
404 103 1
61 405 3
193 299 3
271 242 3
36 220 2
229 468 3
26 395 1
229 76 2
122 317 3
147 137 2
68 387 3
270 497 3
475 307 3
126 218 3
400 9 3
468 47 3
391 393 3
114 9 3
288 214 2
148 63 2
302 125 3
364 353 2
9 393 3
70 353 3
317 422 1
216 298 2
299 406 3
86 90 3
314 198 2
23 41 3
355 269 3
418 439 2
480 421 3
63 59 3
135 4 2
442 303 3
95 25 3
329 166 2
292 265 3
279 456 3
219 236 2
391 293 3
430 431 1
49 291 2
27 98 3
239 391 3
163 191 2
122 446 3
17 167 2
314 187 3
382 497 3
24 325 1
82 308 3
287 300 3
111 190 1
437 364 2
115 365 3
322 47 2
395 92 3
358 327 3
177 430 3
130 131 2
483 468 3
64 307 3
496 235 3
441 363 3
392 77 2
323 31 2
10 271 3
277 259 2
251 172 3
263 113 3
62 245 1
45 430 2
6 153 3
441 452 1
295 356 2
213 387 3
477 149 3
325 320 2
92 420 3
17 436 2
74 425 3
148 232 3
27 277 1
486 361 3
23 395 3
338 227 2
152 414 2
449 162 3
196 342 3
440 69 2
162 350 3
62 96 2
199 91 2
36 434 3
372 296 1
225 201 2
405 330 3
140 195 1
181 172 3
289 92 3
49 236 2
350 26 2
236 480 3
76 352 1
305 43 2
34 75 3
446 136 3
97 281 3
312 171 3
342 310 2
368 430 2
6 96 3
24 318 1
49 106 3
251 461 3
356 83 1
254 489 2
61 209 3
359 257 1
431 235 2
237 460 3
140 91 1
226 120 2
152 441 3
474 220 1
288 37 2
175 266 3
473 474 2
497 251 3
400 149 3
406 266 3
418 345 2
259 73 3
315 407 1
11 278 2
279 262 3
121 6 2
209 301 2
112 94 3
28 247 2
477 347 2
384 401 3
481 34 2
267 26 2
111 161 3
103 279 1
211 49 2
366 80 3
301 473 1
477 409 3
27 80 3
183 280 1
299 392 2
364 70 3
183 438 3
51 496 2
373 225 3
103 261 1
169 129 2
421 383 3
17 476 1
74 485 2
272 20 3
183 451 1
403 238 3
389 110 3
412 408 1
499 119 2
237 270 3
111 276 1
483 136 2
80 357 3
451 449 1
219 147 2
197 350 3
258 275 1
168 269 2
256 249 3
493 452 3
37 151 2
196 142 3
412 99 3
322 179 2
186 236 3
420 48 3
51 308 2
204 87 3
201 19 1
464 277 2
341 480 3
192 377 2
417 186 2
235 453 3
214 57 3
42 403 3
10 372 3
446 434 2
207 14 2
321 53 3
439 488 2
259 358 2
491 127 3
348 220 2
371 209 2
55 313 3
49 27 1
267 354 2
198 351 3
116 232 1
13 227 2
449 64 3
224 267 3
274 173 2
18 111 3
335 2 3
80 460 2
114 80 3
152 288 2
414 166 3
315 86 3
249 140 2
340 252 2
154 498 3
202 491 3
421 475 2
214 66 3
175 140 1
398 81 3
55 485 3
372 489 2
449 25 2
161 64 3
307 69 2
149 420 2
381 191 3
236 183 1
299 373 2
332 218 3
222 53 2
223 60 2
478 242 3
43 31 3
429 271 2
123 388 3
258 8 1
68 36 2
221 446 3
395 69 1
401 393 2
205 303 3
485 350 2
202 398 2
37 336 3
33 259 2
98 281 3
143 394 3
442 121 1
339 341 2
193 264 3
481 364 1
131 411 2
103 217 3
2 233 3
398 136 3
65 383 3
222 396 2
94 126 3
326 424 3
176 208 2
49 20 2
140 413 3
178 311 1
430 236 2
379 10 3
270 207 3
20 417 2
107 374 3
327 95 1
147 426 2
55 42 3
7 494 2
499 123 3
315 45 3
151 7 1
5 420 2
205 406 3
371 222 1
351 303 2
466 266 3
292 487 1
300 299 2
32 268 3
28 119 2
403 154 2
350 403 3
254 271 3
54 144 2
75 426 3
407 135 3
335 165 3
53 440 3
357 460 1
302 464 3
487 379 3
298 499 1
357 6 3
57 286 3
294 125 3
218 202 3
82 32 3
379 317 2
303 114 2
371 31 3
320 410 1
259 153 3
477 324 3
63 297 1
350 490 3
304 403 3
467 359 1
409 64 2
332 376 3
60 440 3
336 97 2
122 138 3
329 463 3
23 466 2
264 466 3
484 138 3
29 91 2
80 113 3
435 109 1
267 468 2
289 162 3
2 466 1
66 150 3
323 127 3
431 240 2
263 371 3
136 453 3
316 462 1
141 383 2
495 328 3
357 372 1
126 324 3
495 115 3
274 237 2
476 430 3
262 283 3
466 251 3
397 5 2
437 8 3
388 184 1
235 285 2
121 489 3
118 122 3
90 299 3
12 73 3
266 275 3
377 273 3
231 230 3
434 278 2
39 393 2
390 475 3
444 479 2
118 46 2
437 390 3
454 252 3
222 177 2
422 393 3
463 410 2
359 154 3
435 164 3
34 57 3
189 62 2
126 323 3
81 414 2
159 127 2
323 329 3
295 174 2
168 177 3
167 170 3
348 360 2
368 16 2
302 139 3
308 337 2
42 69 2
305 234 3
356 322 1
129 79 3
183 188 3
22 109 1
231 477 2
326 54 3
112 409 2
57 480 3
180 236 3
76 260 2
425 369 3
92 130 3
388 477 2
144 432 2
359 391 3
202 105 3
242 336 2
269 293 3
170 443 3
323 390 2
317 7 3
197 46 2
456 256 2
40 129 3
174 195 2
472 59 2
144 428 3
264 260 1
231 273 2
261 316 3
311 87 1
335 121 2
11 12 3
103 90 1
263 457 2
73 475 3
312 93 3
349 394 2
150 364 3
235 11 3
34 105 2
423 127 3
44 300 3
211 435 2
34 128 3
195 469 1
130 139 3
230 3 3
197 353 3
49 6 2
351 315 3
285 138 1
219 272 2
325 484 3
257 405 1
215 53 3
365 403 3
209 385 1
312 314 2
192 347 3
468 212 1
40 101 2
122 156 3
37 378 1
126 83 3
405 483 3
221 178 3
415 37 3
398 85 3
460 370 2
323 158 2
256 284 3
45 335 2
282 46 2
179 500 3
184 14 2
127 442 2
330 225 3
434 281 1
288 21 2
467 63 3
408 279 2
72 267 2
49 62 3
499 401 1
121 333 2
79 22 3
68 436 1
45 376 2
296 138 3
92 148 3
262 3 3
338 383 3
107 459 3
32 481 2
402 330 3
488 471 3
5 154 2
212 344 3
137 141 3
10 144 2
235 375 3
21 343 3
415 416 2
330 136 3
483 14 2
20 332 2
87 261 3
273 190 3
313 344 2
472 278 3
392 406 1
279 243 2
266 418 3
158 76 3
462 250 3
296 390 3
279 191 3
61 194 2
362 18 3
384 96 1
417 23 2
280 41 3
139 308 2
138 44 3
115 354 3
444 101 1
187 176 3
389 221 3
3 147 3
336 122 2
142 89 3
111 495 2
35 440 2
413 173 3
72 57 2
441 462 3
383 330 3
259 157 3
480 103 2
426 285 3
490 462 2
64 465 2
440 281 3
381 229 3
456 199 3
342 23 3
168 191 1
226 355 2
451 250 3
39 278 2
324 43 3
170 132 3
433 35 1
119 67 2
389 349 3
48 289 1
474 218 2
174 38 3
313 324 2
393 40 2
332 232 3
387 443 1
33 358 2
125 260 3
423 261 2
29 309 3
347 305 3
81 493 2
448 415 3
210 302 3
47 204 1
93 339 3
499 249 3
423 348 2
491 405 2
267 392 3
409 138 3
392 319 2
99 300 3
371 48 1
484 287 2
168 71 3
496 303 1
112 27 3
267 197 3
145 389 3
329 141 2
296 243 3
192 282 1
74 327 2
94 152 3
64 260 3
435 229 2
275 381 3
470 56 3
498 46 2
57 182 3
290 317 3
80 63 3
352 260 3
111 237 2
22 332 2
114 150 3
152 422 1
372 261 2
344 9 3
320 314 1
281 484 2
6 306 3
77 215 3
420 198 2
10 217 3
102 422 1
286 445 2
394 14 3
208 54 3
418 340 2
144 8 3
381 134 3
470 399 2
26 375 3
247 237 1
394 424 3
13 275 3
394 148 3
89 133 3
375 51 3
67 194 1
264 236 2
376 257 3
307 128 2
141 242 3
269 459 3
12 286 3
34 56 3
171 108 3
232 445 2
437 362 2
142 305 3
29 228 3
74 12 3
219 194 3
258 185 2
189 100 2
172 373 3
495 100 1
136 182 2
21 96 3
286 62 3
2 422 2
75 29 3
168 161 2
237 219 2
156 329 3
419 285 3
192 267 2
287 10 3
280 230 3
261 499 2
365 323 3
213 202 3
142 404 2
119 195 3
314 416 2
259 193 2
192 98 3
40 78 2
18 412 3
368 320 3
494 488 3
126 195 2
306 98 3
396 160 2
337 329 2
408 483 3
8 375 2
147 336 2
258 467 3
225 267 3
11 159 2
163 333 3
376 10 1
95 43 2
496 304 3
362 145 2
17 38 2
173 164 3
356 411 1
462 436 2
397 348 3
53 431 3
229 384 2
234 147 3
196 233 1
192 66 2
4 302 3
292 341 2
50 334 3
121 470 3
246 19 2
228 344 3
414 52 3
242 329 2
57 50 2
404 57 3
30 129 1
117 480 3
200 498 3
57 310 3
244 131 2
235 193 3
211 245 1
306 496 2
173 316 3
235 327 3
480 188 2
304 343 3
327 90 3
381 430 2
221 194 3
209 114 3
76 495 2
404 235 3
20 265 3
453 331 3
422 291 3
76 222 1
366 425 3
453 440 3
484 375 1
361 249 3
52 27 3
292 319 2
213 325 3
202 304 3
355 80 3
204 369 2
327 404 3
33 228 3
489 411 2
75 227 3
25 36 1
235 231 2
23 291 3
89 325 3
463 372 2
148 281 3
453 25 3
389 351 3
262 125 3
411 81 1
262 177 2
400 497 3
495 315 3
393 3 2
2 221 3
386 218 2
16 82 2
49 210 3
196 358 3
369 90 2
116 330 3
83 371 1
70 236 2
348 444 3
193 411 1
35 255 2
194 91 3
34 343 1
186 213 3
76 491 3
477 444 2
298 349 3
107 455 3
245 280 2
291 323 3
314 206 3
115 149 3
27 310 3
173 215 3
341 396 3
299 48 2
482 33 3
25 138 2
86 95 3
197 222 3
252 480 2
83 285 2
490 42 3
236 168 3
224 374 2
336 125 3
329 415 3
380 43 2
182 129 3
323 8 2
213 9 3
63 141 3
299 19 3
267 325 2
63 416 3
252 439 1
223 262 3
142 320 3
265 243 1
111 268 2
333 247 3
89 206 3
166 366 2
423 500 3
435 135 1
261 451 2
161 373 3
371 105 1
74 85 2
221 389 3
286 216 3
32 421 2
110 278 3
270 330 2
105 328 3
330 299 3
219 70 1
123 401 2
180 164 3
136 295 1
5 8 2
386 295 3
140 34 3
38 96 2
304 66 3
492 368 1
170 267 3
356 177 3
441 483 2
379 316 2
454 27 3
301 41 1
243 128 3
195 354 3
458 229 2
345 275 3
199 22 3
93 368 1
117 45 2
298 136 3
132 365 2
68 128 3
70 275 3
332 460 2
334 9 3
444 316 3
409 309 1
115 49 2
188 300 3
470 237 1
374 425 2
248 395 3
190 127 2
165 18 3
116 125 3
70 456 3
58 421 3
492 94 3
476 283 3
474 141 3
45 203 3
469 297 3
10 171 3
341 95 3
480 95 2
75 460 2
65 206 3
484 95 1
297 139 2
65 458 3
302 326 2
482 207 2
464 416 3
41 408 2
226 105 3
445 147 3
405 41 1
211 208 3
93 400 3
297 306 3
4 279 2
68 383 3
154 62 3
117 369 2
252 114 3
75 353 3
385 369 2
223 464 3
111 134 1
466 70 3
238 469 3
161 61 3
199 159 2
494 121 3
98 402 2
265 136 2
285 492 3
253 246 3
402 425 3
75 6 3
269 428 1
494 437 2
472 111 3
102 362 1
290 45 2
36 453 3
239 429 2
102 192 2
329 106 3
492 242 3
441 9 3
285 313 3
41 460 1
317 78 3
48 102 3
54 428 1
290 412 2
313 389 3
5 343 2
176 378 2
214 113 3
444 175 1
16 153 3
30 157 3
395 9 2
212 296 2
69 90 3
382 395 3
112 9 2
273 78 3
232 138 2
134 85 2
18 154 3
458 498 1
476 338 2
17 172 3
171 54 3
498 278 3
189 37 3
208 68 2
45 65 3
305 466 3
495 225 3
459 280 3
100 327 3
350 36 1
386 181 2
289 57 3
169 203 3
211 364 2
211 157 3
75 435 1
322 5 3
160 291 3
346 110 2
86 105 2
152 169 3
247 71 2
140 421 3
417 154 3
171 34 3
489 314 3
141 13 3
277 182 3
71 161 3
290 104 3
174 266 3
93 184 3
499 336 3
19 40 2
219 61 2
442 133 3
75 383 1
155 377 2
81 79 3
478 386 2
398 10 3
143 454 3
286 372 3
343 88 3
348 456 3
32 392 3
92 203 3
374 62 3
32 34 1
