100 9505
24 33 3
31 30 3
1 97 3
47 89 3
82 30 2
61 3 3
78 73 1
22 21 2
92 4 3
39 71 3
91 53 2
79 25 3
90 26 1
88 89 2
64 61 3
14 28 3
56 12 2
56 65 3
53 86 3
39 23 2
78 66 3
45 77 1
85 2 3
32 55 3
88 57 1
26 48 2
80 30 3
66 73 1
30 39 2
4 67 3
73 66 1
70 55 3
22 48 3
66 98 3
6 63 2
72 89 3
36 30 1
23 60 2
68 7 3
9 96 3
2 55 3
76 66 3
44 72 2
77 33 2
30 97 3
48 91 1
11 63 3
77 38 3
22 63 1
29 35 2
95 7 3
77 83 2
53 78 2
45 23 3
33 35 2
76 92 3
10 21 3
77 3 3
67 33 2
74 50 3
54 89 3
65 43 2
20 75 3
63 8 2
31 13 3
2 74 3
2 31 1
31 46 2
61 16 3
82 25 2
29 74 2
54 24 3
14 7 3
93 16 2
25 87 3
64 56 1
89 13 3
78 46 3
67 52 3
87 9 2
98 50 3
75 80 3
1 30 2
75 93 3
6 89 1
80 29 2
65 55 3
17 67 1
47 22 2
27 100 3
8 75 1
77 5 2
15 68 3
90 86 1
35 47 2
72 73 3
64 62 3
53 16 2
71 70 3
12 20 2
14 90 2
89 47 3
89 48 3
5 6 2
80 13 3
13 29 2
19 35 3
98 57 3
18 87 3
77 62 2
50 14 3
58 27 1
54 71 3
28 47 3
58 12 1
58 3 3
56 39 3
88 98 1
39 59 3
21 95 3
65 83 2
51 38 3
28 70 3
10 93 2
97 98 2
38 82 3
30 26 1
26 13 2
50 7 3
8 86 1
21 35 3
17 33 3
26 34 3
65 68 3
27 97 3
69 51 2
13 99 3
75 42 3
76 26 2
24 59 2
3 15 3
71 19 3
82 31 2
63 44 3
53 74 1
80 73 2
41 5 3
87 96 1
17 84 2
63 41 3
89 60 2
19 8 3
61 57 3
53 69 1
35 77 3
33 18 3
17 58 3
1 88 2
93 21 3
80 42 1
42 10 2
6 82 3
31 45 3
46 69 3
19 21 3
47 17 3
70 93 3
18 49 3
84 35 3
33 2 2
82 52 3
20 14 2
98 23 2
8 7 3
68 45 3
5 75 2
24 2 3
77 68 3
8 21 3
67 100 3
50 59 1
71 79 2
28 57 3
17 79 1
87 83 3
29 3 3
93 92 2
57 75 2
50 39 3
34 78 2
32 15 2
60 62 3
23 84 3
36 51 3
40 34 3
55 5 3
96 94 2
50 25 3
18 31 1
25 55 2
46 36 3
50 70 2
23 11 3
63 81 3
4 35 3
91 16 3
59 85 3
36 72 1
19 47 2
12 6 3
2 12 3
42 93 2
20 69 3
66 64 1
92 26 2
76 62 3
70 45 2
95 86 2
88 42 3
42 6 1
73 53 2
46 41 3
40 93 3
15 75 3
81 79 3
49 20 1
28 88 2
48 76 3
25 73 2
70 88 3
11 36 3
79 89 3
80 53 3
12 31 3
61 44 2
33 45 2
78 7 3
20 80 2
21 26 2
20 15 3
83 62 1
88 83 2
91 7 3
9 99 1
83 57 3
51 36 3
89 36 1
52 99 3
19 15 3
71 36 2
97 14 2
47 52 3
6 7 1
91 67 2
47 77 3
19 93 1
57 5 2
25 5 3
88 3 3
93 51 2
94 58 3
41 92 1
72 39 2
50 18 3
51 21 2
91 30 2
94 29 3
59 51 3
88 62 2
18 30 3
73 18 3
25 70 2
47 92 3
43 90 2
62 92 3
89 70 3
9 90 3
5 69 3
54 88 3
63 68 3
67 4 3
60 43 3
91 59 3
22 76 2
53 31 3
31 100 1
60 46 2
55 48 3
18 23 3
6 49 2
9 47 3
51 35 3
86 92 2
73 55 3
16 35 3
10 69 2
88 31 3
55 63 3
72 82 3
33 7 3
93 96 1
94 36 2
8 49 3
40 98 1
83 43 3
77 97 3
62 60 3
53 99 2
50 29 3
99 84 2
85 96 2
16 55 3
13 18 3
25 82 2
92 62 3
92 45 3
60 95 3
66 47 3
49 31 1
66 7 3
85 23 3
19 24 2
46 64 3
78 69 3
15 61 2
68 84 2
71 96 3
38 85 3
4 82 2
51 40 3
34 12 3
22 36 2
96 15 3
19 26 1
26 27 2
82 76 3
23 46 1
15 71 2
85 42 3
15 22 2
41 27 2
18 79 3
39 79 2
97 59 2
9 65 3
14 96 2
67 74 2
15 90 3
71 20 2
14 68 3
26 38 3
99 98 1
22 43 2
79 34 3
5 70 3
64 9 2
87 52 3
49 68 3
10 16 2
31 58 3
96 7 3
11 47 2
14 45 3
41 7 1
88 8 2
27 89 3
51 71 3
71 40 2
39 70 3
46 55 1
85 88 2
30 61 3
8 82 3
6 70 2
10 14 3
36 62 2
32 34 2
25 60 3
98 93 3
32 96 2
20 73 3
32 54 3
97 10 2
95 40 3
63 34 3
90 34 2
75 66 3
9 37 1
66 14 2
65 52 3
87 89 1
87 8 3
40 99 3
86 58 1
90 79 3
65 63 3
47 62 3
6 13 2
82 8 3
30 89 2
61 52 3
39 18 3
61 7 3
79 26 3
36 28 3
86 94 3
14 43 3
71 4 3
83 45 1
1 46 2
20 29 3
61 20 1
27 93 2
38 54 3
69 78 3
14 81 3
15 56 3
63 30 2
2 79 2
34 80 3
33 43 1
52 84 2
1 34 3
21 66 2
10 27 2
97 46 3
56 74 2
78 86 2
95 84 3
90 54 3
76 14 2
9 68 3
92 12 2
92 63 2
59 37 3
32 51 2
3 66 3
1 8 3
49 27 1
91 56 2
22 19 3
30 17 3
72 2 2
30 55 3
78 30 1
23 20 3
46 50 3
58 62 2
15 17 2
47 64 3
81 59 1
52 6 3
65 19 3
23 50 3
83 25 3
62 75 3
40 6 2
53 61 3
50 80 3
13 64 1
52 35 2
2 49 3
98 88 1
12 86 3
81 85 3
42 80 1
82 58 2
52 75 3
89 6 1
73 75 2
89 19 3
15 40 2
67 15 2
80 84 3
12 45 1
59 44 2
67 51 3
5 14 1
35 55 2
63 56 3
56 53 3
6 24 2
86 65 3
11 32 3
75 58 3
16 96 3
27 23 2
71 99 2
10 82 3
51 50 2
91 14 2
28 19 3
1 84 1
11 43 3
3 20 3
61 99 1
74 66 2
3 82 3
84 85 1
58 94 3
83 82 3
1 19 1
28 30 3
74 62 3
16 100 1
53 19 3
95 5 3
9 17 1
31 73 2
29 46 3
89 28 3
91 47 2
21 38 3
23 9 1
40 14 2
73 99 3
54 16 2
41 17 3
44 11 3
89 49 2
18 75 3
62 81 3
29 18 3
11 57 2
64 49 3
23 36 2
96 33 2
22 68 3
5 41 3
26 43 2
82 69 3
59 86 3
1 98 2
37 20 3
42 65 2
56 16 3
54 45 3
66 4 3
56 54 2
21 93 3
2 72 2
13 59 2
28 12 3
7 60 1
41 15 3
32 50 3
97 37 1
84 53 2
29 56 3
94 70 2
12 85 2
25 94 3
15 26 1
78 47 3
57 31 3
46 22 1
50 3 2
88 36 3
92 8 2
3 50 2
41 50 3
39 51 2
20 74 2
10 6 3
65 9 3
49 15 3
42 53 3
45 33 2
99 29 3
58 4 3
73 35 3
91 54 2
75 64 3
33 100 1
15 70 3
29 79 3
79 71 2
99 87 2
31 52 3
96 52 2
40 83 3
36 75 3
92 70 3
15 55 2
28 7 3
52 68 2
45 43 2
46 87 3
9 72 3
39 56 3
30 2 3
42 38 1
94 89 2
83 7 3
35 53 2
11 73 3
17 85 3
45 82 1
28 18 2
81 48 3
44 32 2
81 96 2
93 60 3
87 88 2
40 10 2
86 20 3
74 88 1
54 20 3
71 62 3
31 70 1
15 83 2
66 78 3
23 8 1
6 59 2
46 97 3
64 75 3
57 30 3
24 52 3
27 16 1
5 36 3
88 25 3
34 30 1
29 62 2
15 42 3
96 70 1
20 56 3
28 45 3
4 22 2
65 13 2
12 98 3
29 32 2
77 60 3
19 52 3
46 61 2
62 58 2
8 66 3
14 73 1
27 47 2
34 21 3
67 66 1
52 48 3
39 40 3
24 11 3
28 2 2
53 56 3
14 92 1
6 39 3
87 93 3
62 28 3
6 29 2
4 62 3
78 98 2
12 18 2
32 69 3
37 62 1
53 81 2
21 53 3
49 81 2
33 83 2
93 94 3
81 19 1
90 94 3
52 97 3
17 22 1
73 52 2
24 10 3
56 72 1
91 44 3
12 16 3
65 30 1
10 2 3
62 78 3
59 14 3
56 17 2
59 22 3
84 26 2
25 61 3
68 14 3
57 46 1
83 96 2
12 90 3
67 53 2
29 70 3
95 89 3
15 6 2
17 95 2
91 75 3
14 48 1
50 20 3
14 4 3
60 4 3
90 6 3
48 13 3
25 13 1
39 75 3
3 37 3
71 56 3
74 36 2
99 21 3
58 97 1
85 76 2
7 100 3
4 21 2
65 41 3
81 12 3
55 82 3
56 37 3
14 16 3
67 72 1
62 5 2
41 23 3
23 62 2
78 52 2
58 31 3
5 100 1
45 32 3
63 97 3
57 25 3
20 63 2
12 73 3
31 76 1
50 75 2
49 3 3
76 94 1
15 82 2
31 86 3
58 26 3
29 11 3
69 77 3
27 52 3
7 42 2
11 15 3
95 8 1
35 37 3
16 85 3
57 72 1
32 22 3
41 8 3
29 15 1
45 24 2
30 51 3
23 87 3
55 75 2
33 82 3
89 16 2
63 93 2
59 48 3
62 10 3
49 99 2
93 73 3
13 85 3
16 11 2
34 15 3
99 76 2
52 13 2
29 72 3
12 3 3
59 76 2
32 75 3
52 94 3
37 74 2
78 61 3
53 90 1
17 42 2
58 25 3
61 43 1
40 66 2
83 67 3
60 32 1
70 94 2
73 46 3
40 76 2
61 81 2
22 86 3
79 56 3
13 97 2
71 29 3
23 83 3
18 84 2
2 25 3
48 64 3
33 66 3
94 81 3
7 22 2
1 20 2
23 12 3
39 7 1
20 99 2
73 100 3
97 77 3
6 64 2
5 2 3
3 38 1
52 58 2
6 57 3
4 85 1
18 12 2
42 83 3
69 57 3
53 100 2
54 36 3
17 55 3
24 4 2
75 85 3
82 45 1
73 33 2
5 86 3
1 69 1
85 10 2
94 18 3
82 97 2
9 76 2
74 32 3
26 52 3
29 9 2
50 78 3
16 21 1
30 27 2
8 72 3
8 61 2
29 81 2
43 97 3
83 85 2
32 38 2
20 34 3
53 73 2
9 83 2
55 74 3
57 12 2
7 16 2
8 15 3
69 72 2
96 61 3
87 65 3
87 85 2
43 13 2
73 20 3
73 78 1
37 85 2
51 10 3
52 16 3
52 91 2
57 36 3
43 93 1
29 43 2
93 75 3
19 100 1
5 49 3
16 14 3
19 77 3
55 84 2
72 6 3
85 67 2
3 36 2
24 12 3
71 33 2
12 36 3
93 3 3
99 38 1
2 35 2
67 20 3
47 7 3
43 15 2
3 75 3
36 34 3
4 91 2
98 44 3
83 68 2
75 76 3
54 61 3
4 13 2
47 16 2
17 2 3
22 13 1
90 61 2
87 41 3
79 48 1
8 88 2
12 91 3
17 25 3
42 30 2
54 100 3
99 89 1
14 25 3
33 46 3
88 16 1
58 30 2
80 40 3
89 3 1
31 68 2
11 45 3
97 5 2
29 7 2
32 45 3
48 14 1
31 98 2
58 79 3
61 47 2
29 17 2
45 80 3
89 29 1
21 30 3
7 47 3
97 17 3
68 46 2
18 5 3
29 12 2
77 81 2
39 83 3
8 9 1
77 70 2
61 84 3
68 93 3
62 59 3
75 23 3
54 76 1
48 6 2
84 41 3
45 19 3
55 27 2
94 41 3
13 27 2
74 47 2
42 50 3
26 82 3
71 25 3
72 26 3
68 94 3
66 61 2
8 48 3
41 87 3
5 74 2
81 54 3
19 13 1
38 61 2
28 58 3
15 95 3
1 73 2
72 52 3
53 91 2
73 86 3
13 89 3
41 67 2
36 33 2
30 84 3
94 62 2
24 30 2
62 17 3
62 83 1
86 57 2
49 66 3
46 32 1
77 40 2
33 16 3
73 85 2
6 55 2
97 33 3
26 88 2
15 69 2
83 49 3
97 6 1
41 56 2
84 57 3
9 60 2
4 44 3
17 13 3
10 20 2
24 15 2
43 64 3
27 71 1
83 26 2
9 74 3
26 41 2
90 23 2
15 39 3
36 37 3
17 23 2
54 12 3
64 53 1
78 54 2
9 91 3
29 27 2
39 28 3
11 31 3
11 49 3
34 56 3
93 69 3
22 60 1
90 28 2
81 74 3
15 43 2
95 4 3
59 39 3
47 63 1
43 30 3
52 66 3
66 40 2
63 36 2
24 46 3
43 39 3
5 20 2
17 92 3
63 98 1
31 56 3
31 14 3
57 100 1
91 15 2
90 37 3
94 91 2
39 42 3
57 65 3
2 5 3
98 83 3
70 92 3
49 80 2
91 22 2
90 8 3
58 28 3
57 85 2
67 78 3
63 96 3
31 25 3
96 88 3
92 37 2
48 5 2
8 41 3
70 13 2
28 55 3
63 17 3
17 80 3
82 56 3
30 88 3
16 95 1
40 37 2
55 41 3
98 10 2
87 75 3
93 70 3
26 37 2
25 7 2
39 6 3
64 50 2
76 74 2
83 74 3
15 25 3
67 73 2
78 40 3
19 79 2
94 5 2
62 25 3
2 50 1
51 2 2
82 67 3
65 60 1
13 46 2
21 84 3
68 69 1
56 41 2
60 28 3
4 51 1
49 46 3
56 20 3
94 39 1
53 58 2
87 26 3
34 20 3
86 95 2
14 42 3
66 75 3
69 82 3
68 15 3
23 5 3
77 98 2
45 92 3
93 83 2
34 7 2
93 58 3
69 53 1
98 68 3
48 100 3
54 96 2
16 54 2
25 38 3
84 70 3
65 78 2
23 28 3
69 64 2
95 2 2
51 100 3
91 50 1
30 4 2
57 44 3
68 22 3
13 88 3
40 13 3
4 37 1
11 69 2
14 13 3
48 37 3
76 55 2
49 95 3
55 19 3
80 5 3
12 5 3
31 2 1
46 4 3
3 78 3
85 56 3
47 11 2
54 22 3
38 62 2
50 81 2
6 61 3
10 15 3
40 7 3
86 80 3
66 34 1
64 85 2
14 65 3
52 87 3
65 62 3
94 6 3
68 78 3
76 24 3
72 16 3
93 53 1
20 87 2
43 75 3
79 77 3
18 17 2
4 66 3
44 34 1
43 88 3
21 94 3
33 99 3
73 51 3
39 34 3
13 25 1
46 26 2
13 86 3
68 61 2
76 16 3
98 54 3
33 39 1
61 54 3
86 59 3
44 2 2
18 100 2
82 24 3
53 13 1
61 82 3
4 70 3
20 58 2
90 55 2
20 89 3
56 67 2
14 74 2
16 98 3
70 21 3
56 87 2
49 11 3
75 25 2
29 80 2
30 19 3
80 15 2
4 30 2
76 34 3
79 64 1
2 86 2
90 82 3
8 70 2
89 41 3
62 54 3
30 65 1
27 2 3
80 90 3
34 70 1
27 13 2
57 97 3
99 23 1
82 70 2
99 59 3
69 17 1
30 77 3
87 47 3
46 43 1
4 98 3
17 97 3
33 68 1
69 71 2
72 63 3
88 33 3
82 85 2
20 17 3
47 68 2
14 18 3
45 52 3
24 38 2
81 9 2
1 53 3
11 76 3
82 90 3
23 64 3
59 13 2
80 98 3
36 50 3
35 60 1
36 43 2
33 37 3
2 32 1
24 32 2
98 27 3
22 49 1
36 25 2
45 44 3
78 41 1
23 89 3
94 56 3
50 85 3
15 66 2
4 46 3
77 55 1
72 84 2
62 47 3
28 60 3
20 2 2
79 88 3
26 99 2
73 3 2
3 94 3
53 63 3
25 58 3
52 61 3
17 9 1
45 29 2
25 44 3
2 66 1
89 11 3
95 81 3
37 4 1
7 98 2
37 66 3
61 55 2
42 98 2
29 10 3
40 2 1
58 23 2
55 2 3
85 21 3
72 4 3
95 55 3
67 30 3
75 11 2
1 50 3
24 77 2
78 2 2
94 90 3
5 73 1
2 48 2
94 82 3
26 17 1
71 35 2
37 18 3
84 49 2
22 57 2
3 91 3
73 31 2
25 76 2
36 13 3
38 14 2
79 27 2
45 67 3
40 88 3
52 93 2
72 65 3
56 23 3
71 32 2
63 95 3
62 66 2
60 68 2
16 20 3
63 24 1
11 58 3
68 58 3
20 33 3
35 63 2
32 59 3
8 85 3
47 21 3
38 36 3
55 69 2
48 57 2
1 66 3
10 51 3
48 61 3
82 86 3
96 37 1
91 29 2
28 6 3
92 14 1
61 46 2
14 94 3
5 9 1
74 68 3
76 100 3
7 86 3
48 32 3
43 94 3
32 60 1
39 81 2
34 43 3
26 91 2
47 29 2
71 11 3
41 95 3
13 21 3
31 93 3
37 99 1
43 98 2
35 46 3
77 75 3
1 40 2
70 43 3
45 58 1
96 89 3
2 8 3
73 63 2
5 98 2
31 71 3
53 27 1
86 25 3
12 77 3
96 75 3
26 76 2
6 79 3
10 50 3
39 95 3
52 79 3
51 76 2
24 34 2
3 35 3
87 3 3
84 16 2
68 77 3
18 52 3
67 6 2
23 48 3
11 79 1
96 16 3
12 59 3
46 37 2
25 30 2
61 2 3
17 83 1
54 7 2
78 5 3
34 91 1
72 66 2
4 26 3
56 81 3
40 25 2
72 96 3
46 23 1
22 12 2
69 3 3
47 100 1
73 12 3
72 48 3
14 6 2
12 97 2
59 46 3
75 51 3
62 89 2
39 89 3
6 32 2
29 97 2
19 89 3
94 84 1
83 22 3
64 51 3
18 45 2
94 96 2
19 39 3
41 31 1
59 33 3
78 3 3
94 65 1
13 41 3
31 4 3
95 100 1
88 87 2
17 59 3
91 10 3
83 28 2
86 7 3
45 5 2
31 19 2
75 60 3
27 10 2
31 91 2
61 50 3
82 79 3
36 23 2
66 32 3
93 46 3
81 92 2
78 44 3
99 20 2
78 65 2
98 33 3
35 98 1
99 50 3
47 32 3
34 65 2
1 95 2
74 65 3
2 99 2
82 37 3
73 91 3
73 62 2
88 80 2
27 73 3
98 95 3
58 91 3
8 87 3
78 63 2
85 83 2
84 4 3
81 41 2
22 82 2
31 84 3
69 81 1
95 10 2
97 44 3
25 23 1
33 77 2
94 59 3
94 66 3
88 78 2
47 48 3
49 73 2
89 33 2
11 52 3
96 95 3
76 8 3
56 8 3
22 47 2
17 51 2
45 90 3
5 16 1
93 26 2
76 41 3
14 61 1
47 76 2
48 49 3
77 59 2
20 72 2
28 32 3
87 17 2
79 78 3
7 26 3
63 50 3
29 13 2
7 61 3
13 37 2
72 97 3
50 98 3
97 3 3
94 14 3
8 83 3
65 51 1
75 55 2
33 94 3
18 9 3
84 77 3
33 24 3
50 58 2
97 68 2
43 76 3
53 75 3
81 18 3
16 56 3
12 84 3
53 32 2
29 73 3
44 12 2
5 52 2
73 95 3
63 46 3
55 32 3
5 63 3
72 46 1
62 76 3
79 10 3
21 7 1
84 99 2
27 66 3
51 3 3
14 97 2
55 34 3
79 38 2
33 29 2
38 12 3
90 66 2
19 97 2
22 39 3
81 73 1
93 99 2
7 14 3
51 60 2
52 92 2
91 83 3
77 67 3
85 57 2
12 19 3
58 70 3
93 49 3
71 7 3
50 46 3
77 88 2
16 62 3
99 46 1
94 4 2
59 62 3
61 76 2
76 52 2
22 33 3
70 49 2
49 84 2
3 8 3
62 43 2
2 87 3
72 43 3
59 15 1
30 14 3
87 23 3
68 42 3
71 75 3
23 66 3
96 85 2
12 69 2
74 52 3
19 61 2
61 42 3
86 16 3
96 2 3
3 6 2
73 43 3
84 17 2
67 86 3
9 15 3
68 35 3
90 93 3
98 46 3
51 84 3
40 78 3
5 80 3
24 44 3
39 41 2
4 80 3
96 8 2
76 96 2
2 47 3
21 39 3
6 40 2
91 68 3
65 84 2
6 58 2
79 58 3
11 53 2
52 96 2
15 44 3
14 32 3
81 45 2
52 81 3
43 95 3
87 40 3
59 96 3
66 67 1
97 41 3
22 96 3
74 86 1
46 73 3
66 36 3
7 17 1
5 82 2
42 68 3
80 22 1
94 64 2
4 52 3
62 53 3
20 79 2
3 13 3
7 88 3
87 53 2
46 75 3
96 93 1
7 28 3
99 92 3
45 86 1
67 31 2
66 76 3
72 56 1
49 56 3
91 65 3
79 43 1
73 17 2
95 31 3
58 76 1
32 72 2
67 75 3
51 5 2
39 38 2
13 28 3
74 80 1
33 30 2
4 47 3
47 93 1
57 50 2
54 62 3
81 25 2
36 45 2
72 99 3
6 99 3
54 39 3
64 34 3
82 29 2
30 41 2
72 40 3
98 35 1
19 51 3
10 91 3
92 18 2
20 12 2
88 2 3
34 25 3
93 72 2
47 13 3
31 23 1
87 14 3
43 8 3
16 26 3
78 15 2
58 78 3
41 99 1
34 93 3
57 64 3
27 61 3
34 31 2
19 63 3
29 40 3
40 45 3
59 66 3
49 35 3
35 10 2
45 13 3
52 5 2
43 62 2
60 54 3
38 29 1
84 54 2
52 8 3
30 93 1
56 47 2
56 88 3
55 45 2
63 61 2
53 98 3
87 24 1
99 24 3
66 39 3
10 99 1
1 75 2
26 79 3
26 100 1
87 72 3
41 88 3
82 92 1
76 51 2
60 94 3
21 16 1
57 32 2
75 87 3
12 8 1
15 99 3
58 95 3
8 12 1
57 71 2
56 85 3
73 90 1
38 46 3
72 74 3
29 20 3
5 25 3
49 5 3
36 57 3
41 80 3
16 25 3
79 32 3
11 48 2
60 82 3
19 28 3
29 94 3
95 20 3
45 75 1
77 43 2
41 28 3
44 88 1
15 5 2
98 60 3
15 59 1
67 36 3
99 36 3
28 23 3
2 36 2
73 79 3
51 85 1
1 24 2
8 71 3
27 74 2
2 56 2
90 19 3
49 59 3
4 24 2
69 22 3
44 20 1
67 56 2
82 43 3
39 58 2
50 69 2
25 84 3
46 17 2
94 61 3
53 77 3
29 36 2
96 58 3
3 57 3
81 95 3
81 37 2
28 49 3
60 23 2
9 97 2
60 74 3
26 78 2
2 28 2
65 24 3
29 88 1
18 34 2
5 61 3
92 68 3
77 16 3
18 39 3
36 63 2
67 60 3
68 51 3
6 62 3
98 18 3
60 17 3
37 91 1
49 34 3
2 24 3
49 22 1
5 46 3
66 35 3
55 65 3
12 92 2
69 70 3
52 32 3
79 19 2
36 78 3
81 17 1
96 6 3
47 26 3
84 86 2
82 99 2
95 48 3
2 63 2
49 26 3
98 64 3
89 43 3
11 55 2
26 5 3
99 61 1
43 9 2
72 28 3
18 28 2
78 87 2
22 64 3
15 85 1
96 82 2
31 15 3
93 19 1
98 32 2
15 10 3
60 65 1
25 47 2
53 85 3
77 45 1
51 39 2
52 26 3
53 10 1
47 86 2
72 90 3
59 79 3
16 44 2
13 67 3
55 64 1
51 14 2
84 88 3
11 6 2
32 77 2
29 39 3
28 79 1
71 26 2
32 95 3
57 66 3
86 30 2
13 20 3
70 18 3
34 48 2
62 69 3
21 31 2
47 73 2
42 24 3
30 64 1
4 10 2
84 8 3
14 46 1
17 24 2
73 9 3
78 21 2
32 65 2
78 68 3
8 23 1
47 67 3
58 59 3
52 69 1
61 18 2
72 53 3
87 21 2
91 84 3
53 24 3
34 76 3
74 37 2
43 24 3
90 4 1
52 55 2
68 82 3
30 34 1
28 53 2
23 51 3
87 50 1
45 37 2
68 74 3
23 16 1
16 71 2
79 44 3
76 42 2
22 94 3
38 87 3
49 94 1
97 55 2
37 73 3
25 80 3
78 32 2
57 41 3
96 43 1
94 30 2
12 76 3
94 54 2
82 11 2
9 40 3
98 42 2
80 61 3
10 22 3
5 60 3
6 11 2
1 93 3
59 47 1
37 80 2
61 73 3
44 54 2
56 15 3
6 38 3
26 31 3
57 91 2
77 2 3
33 53 3
12 61 2
30 16 3
68 89 1
59 83 2
59 40 3
23 70 2
40 92 2
77 27 3
47 8 1
30 86 2
96 3 3
13 22 1
54 13 3
65 35 3
94 7 3
27 48 2
85 60 3
76 70 2
96 84 2
37 82 3
42 48 2
82 88 2
8 30 3
12 26 2
67 90 3
87 27 3
54 66 1
27 28 2
97 21 3
63 31 3
10 7 2
19 30 3
74 7 1
27 20 3
58 89 3
98 40 1
24 35 2
33 55 3
91 48 1
79 70 2
24 9 3
60 85 3
29 4 2
59 18 3
47 59 1
48 66 3
8 97 3
55 93 3
6 15 2
58 55 3
10 55 2
56 27 3
19 23 3
39 14 2
26 97 3
39 48 3
73 16 1
88 94 3
22 81 3
44 92 3
68 47 2
50 72 3
10 39 2
54 5 3
72 14 3
78 4 2
46 60 2
67 64 3
12 41 3
37 26 2
85 14 3
14 69 1
33 10 2
18 29 3
12 35 2
12 93 2
87 58 3
2 65 2
9 19 2
56 100 3
41 21 3
27 6 2
65 88 3
64 29 3
65 7 2
25 15 3
1 99 1
97 38 2
37 95 3
5 79 1
19 3 2
52 45 3
8 69 2
36 24 3
39 24 3
2 83 3
15 72 3
64 98 3
67 87 1
17 18 2
3 22 3
98 13 3
83 88 2
72 38 3
41 60 2
55 4 2
91 77 3
51 34 1
90 29 3
94 28 3
71 6 2
93 79 2
58 7 3
20 11 1
88 92 2
80 86 3
61 22 3
43 74 3
46 48 3
89 97 1
66 72 2
3 93 3
73 89 2
49 18 3
14 30 3
77 49 2
10 85 2
67 19 3
28 66 1
13 48 3
30 49 3
11 28 3
14 71 3
55 56 3
3 24 3
25 18 2
99 6 3
42 90 2
22 35 3
32 12 3
53 54 3
69 35 2
19 85 3
79 17 1
79 2 2
11 62 3
22 3 3
11 96 3
91 33 3
12 27 3
81 91 2
70 87 3
59 17 3
62 70 2
10 34 3
79 28 1
53 67 2
58 32 3
42 78 2
16 37 3
73 38 3
73 26 1
10 59 2
20 55 3
28 64 2
29 84 3
55 80 3
65 97 3
28 99 2
21 34 3
64 26 2
13 81 2
72 59 3
44 46 2
18 94 3
10 63 3
36 94 2
39 67 3
68 70 3
50 37 2
35 5 2
2 57 3
93 61 1
76 85 2
14 98 3
2 82 2
51 15 3
33 61 3
4 33 1
45 38 2
79 37 3
58 33 1
86 52 3
1 9 3
91 100 1
63 73 2
92 43 3
1 14 1
69 59 2
43 49 3
80 72 3
9 29 2
42 20 3
10 80 1
66 62 2
74 38 3
65 28 1
49 77 2
29 96 3
54 34 3
11 64 2
89 100 3
37 6 1
62 38 2
62 21 3
63 21 2
13 4 2
78 38 3
29 24 2
12 47 2
24 91 3
33 34 2
64 7 3
18 48 3
87 36 1
5 51 2
71 84 3
82 32 3
76 86 2
86 73 3
62 99 3
93 52 2
40 8 3
62 2 2
24 73 2
4 71 3
13 61 2
61 13 2
93 40 3
7 44 3
82 7 2
30 81 3
57 98 3
37 32 3
65 14 3
11 9 2
77 96 3
45 72 3
76 68 2
11 21 2
28 9 3
2 17 3
86 5 3
96 21 3
76 31 1
9 85 2
78 94 3
89 99 1
70 79 2
3 83 3
32 42 3
85 30 2
42 67 3
88 85 2
28 75 2
95 52 3
98 89 3
34 27 2
85 54 3
39 94 1
34 68 2
50 12 3
49 53 2
84 18 2
33 27 3
7 41 1
69 55 2
7 81 3
44 19 1
99 3 2
41 75 3
48 60 3
91 57 2
34 6 3
18 21 1
87 49 3
39 54 3
80 10 1
9 10 2
51 79 3
26 54 1
77 42 3
11 26 3
80 2 1
7 95 3
69 91 3
24 5 3
19 2 3
67 96 3
70 40 1
81 68 2
34 63 3
35 56 1
61 86 2
96 91 3
23 31 1
46 80 3
30 56 3
98 29 1
35 12 2
13 74 3
61 71 2
62 26 3
1 82 3
32 10 1
98 16 3
60 55 3
92 51 2
65 64 2
25 92 3
6 5 2
23 100 2
91 62 3
21 10 3
29 28 2
76 88 3
21 69 2
95 73 3
69 40 3
7 54 2
15 20 3
7 43 3
82 15 2
95 23 3
30 43 3
27 49 1
49 39 2
52 62 3
82 20 2
75 90 3
4 15 3
95 16 1
51 32 2
32 56 3
79 6 3
48 54 3
25 88 3
37 90 3
15 67 2
4 60 3
52 17 1
5 12 3
75 39 3
21 5 2
20 41 2
87 39 3
14 100 1
58 63 2
80 99 3
97 92 2
41 25 2
99 14 3
82 83 3
90 21 3
24 86 3
38 91 1
97 99 3
1 29 3
15 32 2
85 77 2
49 86 3
8 35 1
20 38 3
47 95 3
10 40 2
66 52 3
17 19 3
65 8 1
35 59 2
95 19 3
83 11 3
20 8 3
6 41 3
83 47 2
65 34 2
44 71 3
93 32 1
65 42 2
77 29 3
41 70 3
21 86 2
36 86 3
75 5 2
37 65 2
96 77 3
89 63 1
5 10 3
50 74 3
76 15 1
69 8 2
17 71 3
82 4 2
75 38 2
39 65 3
60 2 2
13 34 2
66 20 3
30 54 1
47 41 3
26 23 3
37 2 1
96 81 2
91 74 3
80 76 1
31 57 3
74 89 3
58 93 3
47 83 2
42 61 3
60 21 1
39 50 3
51 66 3
86 32 2
24 8 2
57 13 3
70 83 3
42 49 2
27 56 3
63 9 2
88 19 2
35 38 3
4 63 1
40 77 2
6 34 3
4 12 1
48 50 2
21 37 3
41 78 1
47 66 3
83 52 3
8 10 3
15 47 2
5 8 3
53 95 2
